subject,filePath,channel
823,training_data/training_data_patch_822.h5|segmentation|0|5,slope_valley
823,training_data/training_data_patch_822.h5|segmentation|0|6,submarine_canyon
824,training_data/training_data_patch_823.h5|volume|0,image
824,training_data/training_data_patch_823.h5|segmentation|0|1,basement
824,training_data/training_data_patch_823.h5|segmentation|0|2,slope_mudstone_a
824,training_data/training_data_patch_823.h5|segmentation|0|3,mass_transport_deposit
824,training_data/training_data_patch_823.h5|segmentation|0|4,slope_mudstone_b
824,training_data/training_data_patch_823.h5|segmentation|0|5,slope_valley
824,training_data/training_data_patch_823.h5|segmentation|0|6,submarine_canyon
825,training_data/training_data_patch_824.h5|volume|0,image
825,training_data/training_data_patch_824.h5|segmentation|0|1,basement
825,training_data/training_data_patch_824.h5|segmentation|0|2,slope_mudstone_a
825,training_data/training_data_patch_824.h5|segmentation|0|3,mass_transport_deposit
825,training_data/training_data_patch_824.h5|segmentation|0|4,slope_mudstone_b
825,training_data/training_data_patch_824.h5|segmentation|0|5,slope_valley
825,training_data/training_data_patch_824.h5|segmentation|0|6,submarine_canyon
826,training_data/training_data_patch_825.h5|volume|0,image
826,training_data/training_data_patch_825.h5|segmentation|0|1,basement
826,training_data/training_data_patch_825.h5|segmentation|0|2,slope_mudstone_a
826,training_data/training_data_patch_825.h5|segmentation|0|3,mass_transport_deposit
826,training_data/training_data_patch_825.h5|segmentation|0|4,slope_mudstone_b
826,training_data/training_data_patch_825.h5|segmentation|0|5,slope_valley
826,training_data/training_data_patch_825.h5|segmentation|0|6,submarine_canyon
827,training_data/training_data_patch_826.h5|volume|0,image
827,training_data/training_data_patch_826.h5|segmentation|0|1,basement
827,training_data/training_data_patch_826.h5|segmentation|0|2,slope_mudstone_a
827,training_data/training_data_patch_826.h5|segmentation|0|3,mass_transport_deposit
827,training_data/training_data_patch_826.h5|segmentation|0|4,slope_mudstone_b
827,training_data/training_data_patch_826.h5|segmentation|0|5,slope_valley
827,training_data/training_data_patch_826.h5|segmentation|0|6,submarine_canyon
828,training_data/training_data_patch_827.h5|volume|0,image
828,training_data/training_data_patch_827.h5|segmentation|0|1,basement
828,training_data/training_data_patch_827.h5|segmentation|0|2,slope_mudstone_a
828,training_data/training_data_patch_827.h5|segmentation|0|3,mass_transport_deposit
828,training_data/training_data_patch_827.h5|segmentation|0|4,slope_mudstone_b
828,training_data/training_data_patch_827.h5|segmentation|0|5,slope_valley
828,training_data/training_data_patch_827.h5|segmentation|0|6,submarine_canyon
829,training_data/training_data_patch_828.h5|volume|0,image
829,training_data/training_data_patch_828.h5|segmentation|0|1,basement
829,training_data/training_data_patch_828.h5|segmentation|0|2,slope_mudstone_a
829,training_data/training_data_patch_828.h5|segmentation|0|3,mass_transport_deposit
829,training_data/training_data_patch_828.h5|segmentation|0|4,slope_mudstone_b
829,training_data/training_data_patch_828.h5|segmentation|0|5,slope_valley
829,training_data/training_data_patch_828.h5|segmentation|0|6,submarine_canyon
830,training_data/training_data_patch_829.h5|volume|0,image
830,training_data/training_data_patch_829.h5|segmentation|0|1,basement
830,training_data/training_data_patch_829.h5|segmentation|0|2,slope_mudstone_a
830,training_data/training_data_patch_829.h5|segmentation|0|3,mass_transport_deposit
830,training_data/training_data_patch_829.h5|segmentation|0|4,slope_mudstone_b
830,training_data/training_data_patch_829.h5|segmentation|0|5,slope_valley
830,training_data/training_data_patch_829.h5|segmentation|0|6,submarine_canyon
831,training_data/training_data_patch_830.h5|volume|0,image
831,training_data/training_data_patch_830.h5|segmentation|0|1,basement
831,training_data/training_data_patch_830.h5|segmentation|0|2,slope_mudstone_a
831,training_data/training_data_patch_830.h5|segmentation|0|3,mass_transport_deposit
831,training_data/training_data_patch_830.h5|segmentation|0|4,slope_mudstone_b
831,training_data/training_data_patch_830.h5|segmentation|0|5,slope_valley
831,training_data/training_data_patch_830.h5|segmentation|0|6,submarine_canyon
832,training_data/training_data_patch_831.h5|volume|0,image
832,training_data/training_data_patch_831.h5|segmentation|0|1,basement
832,training_data/training_data_patch_831.h5|segmentation|0|2,slope_mudstone_a
832,training_data/training_data_patch_831.h5|segmentation|0|3,mass_transport_deposit
832,training_data/training_data_patch_831.h5|segmentation|0|4,slope_mudstone_b
832,training_data/training_data_patch_831.h5|segmentation|0|5,slope_valley
832,training_data/training_data_patch_831.h5|segmentation|0|6,submarine_canyon
833,training_data/training_data_patch_832.h5|volume|0,image
833,training_data/training_data_patch_832.h5|segmentation|0|1,basement
833,training_data/training_data_patch_832.h5|segmentation|0|2,slope_mudstone_a
833,training_data/training_data_patch_832.h5|segmentation|0|3,mass_transport_deposit
833,training_data/training_data_patch_832.h5|segmentation|0|4,slope_mudstone_b
833,training_data/training_data_patch_832.h5|segmentation|0|5,slope_valley
833,training_data/training_data_patch_832.h5|segmentation|0|6,submarine_canyon
834,training_data/training_data_patch_833.h5|volume|0,image
834,training_data/training_data_patch_833.h5|segmentation|0|1,basement
834,training_data/training_data_patch_833.h5|segmentation|0|2,slope_mudstone_a
834,training_data/training_data_patch_833.h5|segmentation|0|3,mass_transport_deposit
834,training_data/training_data_patch_833.h5|segmentation|0|4,slope_mudstone_b
834,training_data/training_data_patch_833.h5|segmentation|0|5,slope_valley
834,training_data/training_data_patch_833.h5|segmentation|0|6,submarine_canyon
835,training_data/training_data_patch_834.h5|volume|0,image
835,training_data/training_data_patch_834.h5|segmentation|0|1,basement
835,training_data/training_data_patch_834.h5|segmentation|0|2,slope_mudstone_a
835,training_data/training_data_patch_834.h5|segmentation|0|3,mass_transport_deposit
835,training_data/training_data_patch_834.h5|segmentation|0|4,slope_mudstone_b
835,training_data/training_data_patch_834.h5|segmentation|0|5,slope_valley
835,training_data/training_data_patch_834.h5|segmentation|0|6,submarine_canyon
836,training_data/training_data_patch_835.h5|volume|0,image
836,training_data/training_data_patch_835.h5|segmentation|0|1,basement
836,training_data/training_data_patch_835.h5|segmentation|0|2,slope_mudstone_a
836,training_data/training_data_patch_835.h5|segmentation|0|3,mass_transport_deposit
836,training_data/training_data_patch_835.h5|segmentation|0|4,slope_mudstone_b
836,training_data/training_data_patch_835.h5|segmentation|0|5,slope_valley
836,training_data/training_data_patch_835.h5|segmentation|0|6,submarine_canyon
837,training_data/training_data_patch_836.h5|volume|0,image
837,training_data/training_data_patch_836.h5|segmentation|0|1,basement
837,training_data/training_data_patch_836.h5|segmentation|0|2,slope_mudstone_a
837,training_data/training_data_patch_836.h5|segmentation|0|3,mass_transport_deposit
837,training_data/training_data_patch_836.h5|segmentation|0|4,slope_mudstone_b
837,training_data/training_data_patch_836.h5|segmentation|0|5,slope_valley
837,training_data/training_data_patch_836.h5|segmentation|0|6,submarine_canyon
838,training_data/training_data_patch_837.h5|volume|0,image
838,training_data/training_data_patch_837.h5|segmentation|0|1,basement
838,training_data/training_data_patch_837.h5|segmentation|0|2,slope_mudstone_a
838,training_data/training_data_patch_837.h5|segmentation|0|3,mass_transport_deposit
838,training_data/training_data_patch_837.h5|segmentation|0|4,slope_mudstone_b
838,training_data/training_data_patch_837.h5|segmentation|0|5,slope_valley
838,training_data/training_data_patch_837.h5|segmentation|0|6,submarine_canyon
839,training_data/training_data_patch_838.h5|volume|0,image
839,training_data/training_data_patch_838.h5|segmentation|0|1,basement
839,training_data/training_data_patch_838.h5|segmentation|0|2,slope_mudstone_a
839,training_data/training_data_patch_838.h5|segmentation|0|3,mass_transport_deposit
839,training_data/training_data_patch_838.h5|segmentation|0|4,slope_mudstone_b
839,training_data/training_data_patch_838.h5|segmentation|0|5,slope_valley
839,training_data/training_data_patch_838.h5|segmentation|0|6,submarine_canyon
840,training_data/training_data_patch_839.h5|volume|0,image
840,training_data/training_data_patch_839.h5|segmentation|0|1,basement
840,training_data/training_data_patch_839.h5|segmentation|0|2,slope_mudstone_a
840,training_data/training_data_patch_839.h5|segmentation|0|3,mass_transport_deposit
840,training_data/training_data_patch_839.h5|segmentation|0|4,slope_mudstone_b
840,training_data/training_data_patch_839.h5|segmentation|0|5,slope_valley
840,training_data/training_data_patch_839.h5|segmentation|0|6,submarine_canyon
841,training_data/training_data_patch_840.h5|volume|0,image
841,training_data/training_data_patch_840.h5|segmentation|0|1,basement
841,training_data/training_data_patch_840.h5|segmentation|0|2,slope_mudstone_a
841,training_data/training_data_patch_840.h5|segmentation|0|3,mass_transport_deposit
841,training_data/training_data_patch_840.h5|segmentation|0|4,slope_mudstone_b
841,training_data/training_data_patch_840.h5|segmentation|0|5,slope_valley
841,training_data/training_data_patch_840.h5|segmentation|0|6,submarine_canyon
842,training_data/training_data_patch_841.h5|volume|0,image
842,training_data/training_data_patch_841.h5|segmentation|0|1,basement
842,training_data/training_data_patch_841.h5|segmentation|0|2,slope_mudstone_a
842,training_data/training_data_patch_841.h5|segmentation|0|3,mass_transport_deposit
842,training_data/training_data_patch_841.h5|segmentation|0|4,slope_mudstone_b
842,training_data/training_data_patch_841.h5|segmentation|0|5,slope_valley
842,training_data/training_data_patch_841.h5|segmentation|0|6,submarine_canyon
843,training_data/training_data_patch_842.h5|volume|0,image
843,training_data/training_data_patch_842.h5|segmentation|0|1,basement
843,training_data/training_data_patch_842.h5|segmentation|0|2,slope_mudstone_a
843,training_data/training_data_patch_842.h5|segmentation|0|3,mass_transport_deposit
843,training_data/training_data_patch_842.h5|segmentation|0|4,slope_mudstone_b
843,training_data/training_data_patch_842.h5|segmentation|0|5,slope_valley
843,training_data/training_data_patch_842.h5|segmentation|0|6,submarine_canyon
844,training_data/training_data_patch_843.h5|volume|0,image
844,training_data/training_data_patch_843.h5|segmentation|0|1,basement
844,training_data/training_data_patch_843.h5|segmentation|0|2,slope_mudstone_a
844,training_data/training_data_patch_843.h5|segmentation|0|3,mass_transport_deposit
844,training_data/training_data_patch_843.h5|segmentation|0|4,slope_mudstone_b
844,training_data/training_data_patch_843.h5|segmentation|0|5,slope_valley
844,training_data/training_data_patch_843.h5|segmentation|0|6,submarine_canyon
845,training_data/training_data_patch_844.h5|volume|0,image
845,training_data/training_data_patch_844.h5|segmentation|0|1,basement
845,training_data/training_data_patch_844.h5|segmentation|0|2,slope_mudstone_a
845,training_data/training_data_patch_844.h5|segmentation|0|3,mass_transport_deposit
845,training_data/training_data_patch_844.h5|segmentation|0|4,slope_mudstone_b
845,training_data/training_data_patch_844.h5|segmentation|0|5,slope_valley
845,training_data/training_data_patch_844.h5|segmentation|0|6,submarine_canyon
846,training_data/training_data_patch_845.h5|volume|0,image
846,training_data/training_data_patch_845.h5|segmentation|0|1,basement
846,training_data/training_data_patch_845.h5|segmentation|0|2,slope_mudstone_a
846,training_data/training_data_patch_845.h5|segmentation|0|3,mass_transport_deposit
846,training_data/training_data_patch_845.h5|segmentation|0|4,slope_mudstone_b
846,training_data/training_data_patch_845.h5|segmentation|0|5,slope_valley
846,training_data/training_data_patch_845.h5|segmentation|0|6,submarine_canyon
847,training_data/training_data_patch_846.h5|volume|0,image
847,training_data/training_data_patch_846.h5|segmentation|0|1,basement
847,training_data/training_data_patch_846.h5|segmentation|0|2,slope_mudstone_a
847,training_data/training_data_patch_846.h5|segmentation|0|3,mass_transport_deposit
847,training_data/training_data_patch_846.h5|segmentation|0|4,slope_mudstone_b
847,training_data/training_data_patch_846.h5|segmentation|0|5,slope_valley
847,training_data/training_data_patch_846.h5|segmentation|0|6,submarine_canyon
848,training_data/training_data_patch_847.h5|volume|0,image
848,training_data/training_data_patch_847.h5|segmentation|0|1,basement
848,training_data/training_data_patch_847.h5|segmentation|0|2,slope_mudstone_a
848,training_data/training_data_patch_847.h5|segmentation|0|3,mass_transport_deposit
848,training_data/training_data_patch_847.h5|segmentation|0|4,slope_mudstone_b
848,training_data/training_data_patch_847.h5|segmentation|0|5,slope_valley
848,training_data/training_data_patch_847.h5|segmentation|0|6,submarine_canyon
849,training_data/training_data_patch_848.h5|volume|0,image
849,training_data/training_data_patch_848.h5|segmentation|0|1,basement
